State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,Unnamed: 19,District area,Unnamed: 22,hospital_count.1,clinical_overhead_index,clinical_overhead_index_log,clinical_overhead_index_log_normalized,clinical_overhead_index_log_scaled_100,engagement_gap,Vaccination gap
Assam,Marigaon,6735,2928,824,19361,14575,4499,39311,52,0.3030114871158025,6.610105838170024,2.0294770795521813,0.2973190710290067,0.1885503541343615,26.2514394,92.342311,"(26.2514394, 92.342311)",2.397177216784884,,1704,,52,343650.92307692306,12.747384572567626,0.7420449433880636,74.20449433880636,0.7026809289709933,0.34241139107812013
Assam,Nagaon,9002,3478,393,44214,73665,7120,90257,90,0.2786858974358974,12.70882437482035,2.61803974043147,0.383543697726246,0.1386967955585857,26.348009,92.6838111,"(26.348009, 92.6838111)",2.7367359868378536,,3973,,90,568271.4333333333,13.250356218864871,0.7841293986631879,78.4129398663188,0.6164563022737539,0.28775833073053514
Assam,Nalbari,2709,977,195,14657,5594,2083,18878,40,0.2650569723277265,14.986707566462169,2.7717575998571244,0.4060634155518288,0.1244250642136073,26.4446185,91.4410527,"(26.4446185, 91.4410527)",2.9028755521086884,,2257,,40,218985.425,12.296765020576037,0.7043408729469254,70.43408729469253,0.5939365844481712,0.2695643118141296
Assam,Sivasagar,1765,627,767,8287,3093,1031,12039,55,0.262123745819398,13.195859872611464,2.652950363829042,0.3886581157318438,0.1106341882176199,26.989087,94.639424,"(26.989087, 94.63942399999999)",2.8271337390942093,,2668,,55,153240.21818181817,11.939768548285848,0.6744703977778445,67.44703977778444,0.6113418842681562,0.26075138471814235
Assam,Sonitpur,5501,2723,973,17454,12663,3162,40414,68,0.3311040856031129,6.407488986784141,2.0024915136989216,0.2933656766046391,0.1533685793277392,26.6769864,92.6983868,"(26.6769864, 92.6983868)",1.94140001350518,,5324,,68,720071.0,13.487106485992571,0.8039386783743969,80.39386783743969,0.7066343233953609,0.3298363792030745
Assam,South Salmara Mankachar,1062,364,46,2855,1993,1188,19859,22,0.2552594670406732,7.821917808219178,2.1772392849559625,0.3189662835481761,0.2937685459940652,25.6391229,89.9066314,"(25.6391229, 89.9066314)",1.7646733429655554,,568,,22,38004.36363636364,10.545482577073393,0.5578082240187563,55.78082240187563,0.6810337164518239,0.37100969209583157
Assam,Sribhumi,115,43,11,42,315,192,4895,35,0.2721518987341772,0.9545454545454546,0.6701576623352465,0.0981783217046493,0.8170212765957446,24.8643897,92.3685299,"(24.8643897, 92.3685299)",1.5786410891723528,,1500,,35,7242.857142857143,8.887909098054726,0.41911635648201684,41.91163564820168,0.9018216782953508,0.5853134023992819
Assam,Tamulpur,22,33,0,17,53,54,1214,20,0.6,0.5,0.4054651081081644,0.0594007739688274,0.75,26.643691,91.5765755,"(26.643691, 91.57657549999999)",3.0355995060389382,,800,,20,2200.0,7.696667081526462,0.31944320047909314,31.944320047909315,0.9405992260311726,0.7508255512284542
Assam,Tinsukia,3884,2867,1633,12082,7167,2000,33249,80,0.4246778255073322,4.212691771269177,1.6510963770993214,0.2418861715486089,0.1420151956259319,27.4885539,95.355758,"(27.4885539, 95.355758)",2.693524781531147,,3790,,80,397192.0,12.892177587634317,0.7541600103338519,75.4160010333852,0.7581138284513911,0.3575825139163585
Assam,Udalguri,2658,1322,585,12995,9353,1380,18400,28,0.3321608040201005,9.822373393801966,2.3816156018411747,0.3489074823372008,0.0959933222036727,26.7451087,92.095914,"(26.7451087, 92.095914)",2.617020615730948,,2012,,28,328027.85714285716,12.700856862590424,0.7381518942589436,73.81518942589436,0.6510925176627992,0.2748383736513116
Assam,West Karbi Anglong,390,987,507,1084,2308,152,1299,18,0.7167755991285403,1.097165991902834,0.7405869056315059,0.1084962294066373,0.1228779304769603,25.9273292,92.3813621,"(25.9273292, 92.38136209999999)",7.252718981176831,,3035,,18,317663.3333333333,12.66875054871565,0.7354655067850988,73.54655067850987,0.8915037705933627,0.42821324378048065
Bihar,Araria,9939,5515,125,72533,82911,9001,146314,55,0.3568655364306975,13.149564902102972,2.6496838746485,0.3881795739742303,0.1103943091923713,26.1324689,87.4528067,"(26.1324689, 87.4528067)",2.648605241040398,,2830,,55,801610.3636363636,13.594379185405325,0.8129143595164905,81.29143595164905,0.6118204260257697,0.2888628925073789
Bihar,Arwal,812,3020,34,12094,18610,2232,25538,25,0.7881002087682673,4.003310162197947,1.6100997258268863,0.2358801484235238,0.1557897675717177,25.2427603,84.6655981,"(25.2427603, 84.6655981)",2.8286699391690764,,638,,25,98660.32,11.499448253980612,0.6376280829697706,63.762808296977056,0.7641198515764762,0.4543884513108051
Bihar,Banka,6198,4797,79,49854,48373,7434,90686,40,0.4362892223738063,10.390579408086705,2.432786646058738,0.3564040574321546,0.1297631307929969,24.8874179,86.919838,"(24.8874179, 86.919838)",1.107712149493636e-05,,3018,,40,835533.3,13.635826679436443,0.8163823387190154,81.63823387190155,0.6435959425678455,0.3315225181323373
Bihar,Begusarai,8106,5045,58,72549,74659,13270,119720,85,0.3836210174131245,14.377526753864448,2.732907141904722,0.4003718104660456,0.1546259613143789,25.4181638,86.1271542,"(25.4181638, 86.1271542)",1.4614762969406336,,1917,,85,297901.8,12.604522537784426,0.7300914447015916,73.00914447015916,0.5996281895339544,0.3288685037011213
Bihar,Bhagalpur,10456,10229,377,72409,75905,15385,139641,110,0.4945129320763838,7.078103616813294,2.0891571440969963,0.3060622204482309,0.1752377698046585,25.242453,86.9842256,"(25.242453, 86.9842256)",0.9439878592296588,,2569,,110,491893.43636363634,13.106019412216593,0.7720525034173793,77.20525034173792,0.6939377795517692,0.39177973454115994
Bihar,Bhojpur,3136,10115,106,39485,57511,10707,131634,70,0.7633386159535129,3.903222617635429,1.5898926660102497,0.2329198074009803,0.2133165979319825,25.466155,84.5222189,"(25.466155, 84.5222189)",0.0279186364524774,,2395,,70,457000.21428571426,13.03244132695315,0.7658961054150379,76.58961054150379,0.7670801925990197,0.49987438577381643
Bihar,Buxar,2528,4648,64,24831,32197,7052,66850,45,0.6477146042363433,5.341148634114863,1.847059924612688,0.2705948968105267,0.2211767657759377,25.5647103,83.9777482,"(25.5647103, 83.9777482)",2.3482303232987363,,1624,,45,261283.55555555556,12.473365343583355,0.7191173090539853,71.91173090539853,0.7294051031894733,0.47101058089036824
Bihar,Darbhanga,10017,5677,71,93323,117057,12315,141613,95,0.3617305976806423,16.435892920042267,2.8585308930428965,0.4187757320298322,0.1165762644477891,26.1542045,85.8918454,"(26.1542045, 85.8918454)",1.3357789518690957,,2279,,95,378194.05263157893,12.843165353766038,0.75005907705193,75.005907705193,0.5812242679701678,0.29047786238411644
Bihar,East Champaran,14208,28510,1600,95962,116436,18246,230716,120,0.6674001591834824,3.3657886429799024,1.4737988471941437,0.2159120241102073,0.1597597387246189,26.6098139,84.8567932,"(26.6098139, 84.8567932)",3.729737899144868,,3968,,120,1465448.5333333334,14.197672602056569,0.8633929003999494,86.33929003999495,0.7840879758897927,0.4372597281942909
Bihar,Gaya,6722,20244,435,85898,99274,19945,175229,105,0.750723132833939,4.242924178809583,1.6568793920724358,0.24273338517663,0.1884377007671667,24.7913957,85.0002336,"(24.7913957, 85.0002336)",0.4435879344633545,,4976,,105,1298546.438095238,14.076756842413575,0.8532756822302676,85.32756822302676,0.75726661482337,0.4749327685144831
Bihar,Gopalganj,5303,9649,196,46818,56666,8025,97842,60,0.6453317281968967,4.85160621761658,1.766716190671059,0.2588245129125238,0.1463241193202538,26.4605776,84.44024619999999,"(26.4605776, 84.44024619999999)",2.42294858846514,,2033,,60,513264.73333333334,13.148548988738346,0.7756110222209263,77.56110222209263,0.7411754870874763,0.41210384014064483
Bihar,Jamui,5193,5029,160,46558,35599,5423,61497,45,0.4919780864801408,9.25606361829026,2.327869103190497,0.341033602306288,0.1043245738909622,24.9255887,86.2258592,"(24.9255887, 86.2258592)",0.5649537666554284,,3122,,45,720280.088888889,13.487396816040071,0.8039629707614311,80.39629707614311,0.658966397693712,0.32339394382980685
Bihar,Jehanabad,915,3827,141,15681,21749,4393,41968,35,0.8070434415858287,4.096394984326019,1.6285334239644167,0.2385806913668759,0.2188293897882939,25.2132649,84.9853322,"(25.2132649, 84.9853322)",2.5445211502069496,,1569,,35,218897.91428571427,12.296365323634397,0.7043074296540721,70.4307429654072,0.7614193086331241,0.5123209897193142
Bihar,Kaimur,3047,4724,85,37554,40636,5468,61682,40,0.6079011710204607,7.947936507936508,2.1914229479317777,0.3210441949186698,0.1270948097529228,25.0545504,83.67739279999999,"(25.0545504, 83.67739279999999)",6.415933385585516,,3332,,40,654404.8,13.391482927312083,0.7959376997741858,79.59376997741859,0.6789558050813302,0.37434103238889976
Bihar,Katihar,11332,4903,115,98243,119037,11847,168447,90,0.3020018478595626,20.033238172920065,3.0461039566019483,0.4462552485857659,0.1076109763740905,25.5540648,87.5591073,"(25.5540648, 87.5591073)",1.257456639579695,,3057,,90,555355.0,13.227364628534382,0.7822056549251648,78.22056549251649,0.5537447514142342,0.26205468696725115
Bihar,Khagaria,4348,3779,69,39283,40621,7370,68254,55,0.4649932324350929,10.392328042328042,2.4329401501054524,0.3564265458263463,0.1579714493934068,25.50452,86.47014159999999,"(25.50452, 86.47014159999999)",0.5854493269976931,,1486,,55,221441.0181818182,12.307916065269017,0.705273898983497,70.5273898983497,0.6435734541736537,0.3615828185145076
Bihar,Kishanganj,6957,1782,25,57815,83464,6372,138769,50,0.203913491246138,32.425687044307345,3.5093246775802704,0.5141172391597375,0.0992708917554683,26.0982167,87.9450379,"(26.0982167, 87.9450379)",0.6470547804406387,,1884,,50,330227.52,12.707540178634147,0.7387110981767036,73.87110981767036,0.4858827608402625,0.2142560651180324
Bihar,Lakhisarai,2664,3423,68,22610,26887,4081,44802,35,0.5623459832429769,6.60338785046729,2.028593917764773,0.2971896875317273,0.1528922523602577,25.1571454,86.0951592,"(25.1571454, 86.0951592)",0.968353465043876,,1229,,35,216128.42857142858,12.283632713563067,0.7032420714713052,70.32420714713052,0.7028103124682727,0.3924121091169644
Bihar,Madhepura,4571,4417,39,51666,65571,6595,85266,45,0.4914330218068535,11.694431869624264,2.54116346186096,0.3722812972000007,0.1131955648621743,25.9239677,86.7946387,"(25.9239677, 86.7946387)",0.5887176371449978,,1787,,45,358472.2,12.789609180299973,0.7455779449572444,74.55779449572444,0.6277187027999993,0.3268533483859886
Bihar,Madhubani,12598,12534,798,110514,127621,13587,168104,85,0.4987267229030717,8.81643398484244,2.284057918416053,0.334615249081677,0.1094825224412177,26.3482938,86.0711661,"(26.3482938, 86.0711661)",0.1630392986674318,,3501,,85,1068010.9411764706,13.881309479316617,0.8369222836412069,83.6922283641207,0.665384750918323,0.331202362455312
Bihar,Munger,2474,3554,108,21625,28945,4131,52098,60,0.5895819508958196,6.0829817158931085,1.957694965360997,0.286802967288367,0.1603835850448421,25.3707993,86.47339029999999,"(25.3707993, 86.47339029999999)",0.4490164460218122,,1419,,60,145116.4,11.88529834898119,0.6699127876554057,66.99127876554057,0.713197032711633,0.40704073590697026
Bihar,Muzaffarpur,14087,14103,665,93075,115469,15939,190978,130,0.5002837885775098,6.599191718661372,2.02804188882871,0.2971088151079366,0.1462092372609273,26.1196607,85.390982,"(26.1196607, 85.390982)",1.5617167371695462,,3173,,130,704283.9615384615,13.464938328153501,0.8020838325715007,80.20838325715007,0.7028911848920634,0.3718431448652784
Bihar,Nalanda,3676,10763,136,51140,66262,11812,141231,75,0.7454117321144124,4.751021924934968,1.7493775650934975,0.2562843984655167,0.187632042952679,25.2621826,85.47880649999999,"(25.2621826, 85.47880649999999)",1.6851130319323977,,2355,,75,457655.0,13.033873089182572,0.766015903288243,76.6015903288243,0.7437156015344832,0.47029465300365964
Bihar,Nawada,2742,12380,291,38447,47798,6895,79623,50,0.8186747784684565,3.1053226718358777,1.4122843444037336,0.2069001288743707,0.1520631630020069,24.8866859,85.54345719999999,"(24.8866859, 85.54345719999999)",1.6172432868644555,,2494,,50,768800.44,13.552588009685373,0.8094176239083726,80.94176239083725,0.7930998711256293,0.462190594444826
Bihar,Patna,6745,17151,748,93322,115692,20931,222841,220,0.7177351858051557,5.4408815298507465,1.862665414265765,0.2728811062648504,0.1831970871916957,25.5940947,85.1375645,"(25.5940947, 85.1375645)",6.022915233453748e-05,,3202,,220,358682.2181818182,12.790194877318077,0.7456269511788569,74.5626951178857,0.7271188937351496,0.45725950694910783
Bihar,Purnia,12360,7801,184,107060,126445,9549,136631,95,0.3869351718664748,13.722122532683928,2.6893512967022666,0.3939908645741438,0.0818883457679444,25.7771391,87.4752551,"(25.7771391, 87.4752551)",0.596233509788721,,3229,,95,691515.8421052631,13.446642785690948,0.8005530147924715,80.05530147924715,0.6060091354258562,0.26778104114555673
Bihar,Rohtas,2741,5120,78,50054,61656,10462,107283,80,0.6513166263834118,9.774262839289202,2.377160219662387,0.3482547673576512,0.1728770428144158,25.0685878,84.01674229999999,"(25.0685878, 84.01674229999999)",2.47776317270198,,3850,,80,382064.375,12.853347011689603,0.750910992921672,75.0910992921672,0.6517452326423487,0.418667373216769
Bihar,Saharsa,6281,6577,205,42412,77454,6443,74734,55,0.5115103437548607,6.447552447552448,2.007885447883618,0.2941558897670068,0.1318773538562305,25.8773651,86.5927887,"(25.8773651, 86.5927887)",1.2651235194346802,,1702,,55,404240.4727272727,12.909767683159412,0.7556318022208515,75.56318022208515,0.7058441102329932,0.3624469754441321
Bihar,Samastipur,11330,7828,131,93174,107186,15455,187285,110,0.4086021505376344,11.901136799080342,2.5573154314446547,0.3746475661469615,0.1422719322470772,25.8560271,85.7868233,"(25.8560271, 85.7868233)",1.0928771861527649,,2904,,110,509229.6,13.140656238125315,0.7749506229466985,77.49506229466985,0.6253524338530385,0.3312695929952657
Bihar,Saran,7592,16407,219,63026,85477,14788,155057,90,0.6836534855618984,3.841175036567528,1.5771574674134952,0.2310540965465407,0.1900404806271284,25.8559698,84.8567932,"(25.8559698, 84.8567932)",2.2104851530026624,,2641,,90,710663.7555555556,13.47395608641541,0.8028383630645195,80.28383630645195,0.7689459034534594,0.4640085467018396
Bihar,Sheikhpura,1255,1952,21,16889,23667,2327,25939,30,0.6086685375740568,8.647721454173068,2.266721768731934,0.3320754973538874,0.1210907009418743,25.1391653,85.83921509999999,"(25.1391653, 85.83921509999999)",0.9328247295571352,,689,,30,74136.4,11.213675407301022,0.6137170043364738,61.37170043364738,0.6679245026461126,0.3664991801150624
Bihar,Sheohar,2067,1184,11,12986,19696,2482,28998,25,0.3641956321131959,10.958649789029536,2.481454848255639,0.3635339653338625,0.1604499321223091,26.5145872,85.29423129999999,"(26.5145872, 85.29423129999999)",3.781168675257713,,443,,25,57802.64,10.964807028456125,0.5928937825187152,59.28937825187152,0.6364660346661375,0.33379756759284246
Bihar,Sitamarhi,20679,18856,2697,84925,97075,12645,157203,70,0.47694447957506,4.503632603277298,1.705408347545056,0.2498428933866519,0.1295979338123007,26.5886976,85.5012971,"(26.5886976, 85.5012971)",3.708389426298811,,2294,,70,1384002.9714285715,14.14049128468495,0.8586084466216615,85.86084466216614,0.7501571066133481,0.35925766591136926
Bihar,Siwan,6149,9025,137,52907,72897,10600,113122,85,0.5947673652299987,5.86162198094394,1.9259438541610112,0.2821514188765952,0.1669081060653776,26.2243204,84.3599953,"(26.2243204, 84.3599953)",0.2707606804324437,,2219,,85,399707.1647058824,12.898489971575804,0.7546881777596317,75.46881777596317,0.7178485811234048,0.4145902986355614
Bihar,Supaul,5691,4563,157,47023,65347,6449,100462,45,0.4449970743124634,10.30302366345311,2.4250702707614864,0.3552736058699243,0.1206029211003684,26.1233718,86.6045134,"(26.1233718, 86.6045134)",0.8811248963320069,,2410,,45,557566.8888888889,13.231339548694313,0.7825382429565666,78.25382429565666,0.6447263941300757,0.32585931795289086
Bihar,Vaishali,8257,9698,52,72298,95862,12462,143132,80,0.5401280980228349,7.4541705330446435,2.134659873817733,0.3127283855733077,0.1470251648753554,25.6838206,85.35496499999999,"(25.6838206, 85.35496499999999)",2.136659367225972,,2036,,80,458278.15,13.035233775244562,0.7661297541029775,76.61297541029775,0.6872716144266924,0.37931989136907435
Bihar,West Champaran,16645,28807,1345,75507,91663,17334,217175,95,0.6337894922115639,2.6210427658983617,1.2867620412352634,0.1885110694720808,0.1867042933155253,27.1543104,84.3542049,"(27.1543104, 84.3542049)",1.825183694785214,,5228,,95,2575312.8,14.76148194873282,0.9105677449633969,91.05677449633968,0.8114889305279192,0.4579246053513394
Chandigarh,Chandigarh,2473,211,36,49166,25296,13132,70204,35,0.0786140089418777,231.91509433962264,5.450673985179298,0.7985255621182366,0.2107899003194272,30.7333148,76.7794179,"(30.7333148, 76.7794179)",1.3944695876666031,,114,,35,8859.42857142857,9.08935041392233,0.435971278843152,43.5971278843152,0.20147443788176345,0.14945939904114713
Chhattisgarh,Balod,1603,71,4,26841,54374,5704,54030,30,0.0424133811230585,372.7916666666667,5.923698601211338,0.8678238265970508,0.1752596325201253,20.7268981,81.2049301,"(20.7268981, 81.2049301)",2.415255180452111,,3527,,30,197276.86666666667,12.19236850460626,0.6956058467490225,69.56058467490224,0.13217617340294918,0.09941364300870743
Chhattisgarh,Baloda Bazar,4349,562,33,53691,87056,8282,107988,45,0.1144369782121768,95.3658969804618,4.5681523732637865,0.6692358507628169,0.1336366863523413,21.6570941,82.1612298,"(21.6570941, 82.1612298)",3.935684331987536,,3527,,45,387499.73333333334,12.867473020246866,0.7520929390208619,75.20929390208619,0.3307641492371831,0.17166041983224353
Chhattisgarh,Balrampur,4593,1528,69,20113,32130,3542,56759,35,0.249632413004411,13.154349247874428,2.650021944202532,0.3882291012769827,0.1497294555292526,23.6081617,83.61901379999999,"(23.6081617, 83.61901379999999)",1.1263183084323196,,5457,,35,1683848.3,14.336592980468838,0.8750165942903192,87.50165942903192,0.6117708987230173,0.3009041516365058
Chhattisgarh,Bastar,4794,1808,6,27648,66736,9378,70053,40,0.2738564071493486,15.28358208955224,2.790157366442105,0.4087589875113821,0.2532746374267426,19.1071317,81.9534815,"(19.1071317, 81.9534815)",2.651524753106119,,8717,,40,1440048.4,14.180187976519317,0.8619299333582846,86.19299333582846,0.5912410124886178,0.34484694810408245
